1711555200000,68873.99000000,69406.00000000,68359.18000000,68652.00000000,8096.55097000,1711569599999,557630678.53030500,386145,4073.54533000,280655082.42721610,0
1711569600000,68652.01000000,69637.66000000,68630.00000000,69469.99000000,4955.45447000,1711583999999,342776932.91384910,227102,2943.00447000,203603309.46438380,0
1711584000000,69469.99000000,69980.00000000,68903.62000000,69290.00000000,4222.74545000,1711598399999,293260507.89352640,259446,2016.69610000,140064553.01945970,0
1711598400000,69290.00000000,70469.82000000,69280.00000000,70399.03000000,4925.19222000,1711612799999,344650273.66953320,236885,2622.05957000,183485517.67033980,0
1711612800000,70399.04000000,70962.63000000,70292.44000000,70647.18000000,6772.71614000,1711627199999,478357246.57645000,306973,3352.07649000,236768854.46894000,0
1711627200000,70647.18000000,71552.06000000,70348.75000000,71290.39000000,11335.74390000,1711641599999,805179353.41303240,487771,6006.89816000,426771778.50191270,0
1711641600000,71290.38000000,71320.00000000,70404.00000000,70798.26000000,5199.87249000,1711655999999,368007928.39181370,292887,2526.21971000,178768065.67671010,0
1711656000000,70798.26000000,71074.03000000,70541.90000000,70780.60000000,2982.76219000,1711670399999,211115898.05827190,215935,1483.31880000,104993677.37038280,0
1711670400000,70780.60000000,70916.16000000,70274.07000000,70442.22000000,3035.25826000,1711684799999,214432424.11237100,225977,1415.64677000,100016598.74687830,0
1711684800000,70442.23000000,70538.78000000,69746.33000000,69794.00000000,4015.74929000,1711699199999,281925304.95600560,258473,1746.50756000,122634869.40206610,0
1711699200000,69794.01000000,70318.00000000,69566.00000000,70142.78000000,4708.66434000,1711713599999,329253806.05182800,250586,2278.42991000,159339431.45721300,0
1711713600000,70142.78000000,70636.04000000,69009.00000000,69180.00000000,7043.97127000,1711727999999,492540923.56749020,351747,3029.32531000,211936625.36891970,0
1711728000000,69179.99000000,69666.00000000,69078.62000000,69665.99000000,4246.06600000,1711742399999,294603636.57701450,240985,2123.27527000,147323416.21879440,0
1711742400000,69665.99000000,69916.50000000,69290.00000000,69850.54000000,2395.37437000,1711756799999,166852382.05774440,194839,1245.90808000,86788995.49158180,0
1711756800000,69850.53000000,70177.87000000,69710.00000000,69773.99000000,2533.94601000,1711771199999,177182048.41346940,235046,1168.80639000,81739425.16636200,0
1711771200000,69774.00000000,70321.10000000,69755.98000000,69852.18000000,2669.04320000,1711785599999,186842409.29318050,195884,1305.91136000,91426125.20914330,0
1711785600000,69852.18000000,70183.67000000,69811.37000000,70183.55000000,2073.90457000,1711799999999,145222784.00046430,161183,1030.44276000,72153529.75722910,0
1711800000000,70183.54000000,70269.15000000,69925.87000000,69999.99000000,1960.15928000,1711814399999,137429907.72140760,165799,871.38437000,61088867.69127120,0
1711814400000,69999.99000000,70280.06000000,69670.00000000,69896.34000000,2564.18678000,1711828799999,179347390.19056790,194075,1188.02602000,83110225.07310450,0
1711828800000,69896.34000000,69896.35000000,69540.00000000,69582.18000000,1843.37158000,1711843199999,128531380.06648480,158501,859.32277000,59918016.83650890,0
1711843200000,69582.17000000,70165.86000000,69562.99000000,69916.61000000,2971.88718000,1711857599999,207838738.25192830,171431,1558.65427000,109001075.35337190,0
1711857600000,69916.60000000,70460.00000000,69874.54000000,70301.73000000,3491.10805000,1711871999999,245102735.86591560,171626,1872.16319000,131421724.15680930,0
1711872000000,70301.72000000,70470.00000000,70147.77000000,70369.99000000,1973.67988000,1711886399999,138786726.72295190,159984,938.86464000,66021228.53594980,0
1711886400000,70369.99000000,70759.10000000,70289.72000000,70381.13000000,3579.74008000,1711900799999,252496677.74725690,243954,1768.86121000,124763365.05421860,0
1711900800000,70381.13000000,71227.22000000,70321.86000000,71023.50000000,3712.47384000,1711915199999,262802960.99899480,231496,2010.57197000,142322035.59843390,0
1711915200000,71023.51000000,71366.00000000,70639.93000000,71280.01000000,3667.45530000,1711929599999,260495867.67419760,203435,1993.36460000,141621940.24751860,0
1711944000000,70588.01000000,70648.83000000,68888.00000000,69594.94000000,9756.49862000,1711958399999,679135453.19118080,396530,4399.46459000,306229788.89144470,0
1711958400000,69594.94000000,69799.98000000,69165.35000000,69460.01000000,4785.74482000,1711972799999,332490761.04122640,236611,2482.86416000,172491836.14893510,0
1711972800000,69460.00000000,70080.00000000,68161.48000000,68237.15000000,11010.90480000,1711987199999,760666084.74358520,451487,5141.32523000,355418714.31413600,0
1711987200000,68237.15000000,69816.24000000,68062.86000000,69648.01000000,8342.53739000,1712001599999,574013806.31901820,361848,4499.27027000,309738982.88337480,0
1712001600000,69648.01000000,69900.00000000,69327.66000000,69649.80000000,4188.82059000,1712015999999,291851298.94486010,231579,2076.46420000,144668987.18896170,0
1712016000000,69649.81000000,69674.23000000,66000.00000000,66703.97000000,14727.55061000,1712030399999,994691930.44119410,560179,6349.12047000,428520692.25492420,0
1712030400000,66703.97000000,67120.00000000,66120.75000000,66455.50000000,8828.40820000,1712044799999,588502426.23214710,362909,4400.70160000,293359137.65888620,0
1712044800000,66455.50000000,66705.08000000,65075.00000000,65622.69000000,13036.59722000,1712059199999,858666875.43707180,474468,6458.97412000,425493657.94318020,0
1712059200000,65622.69000000,66249.83000000,64588.58000000,64890.00000000,17665.04450000,1712073599999,1156468560.97447670,574252,8993.87846000,589022193.50694410,0
1712073600000,64889.99000000,66200.00000000,64550.00000000,65914.90000000,11481.41905000,1712087999999,753321300.56597790,421594,6334.85193000,415800232.17870380,0
1712088000000,65914.91000000,66120.00000000,65200.00000000,65463.99000000,6060.80835000,1712102399999,398379624.27155790,269008,2982.64743000,196067698.76083200,0
1712102400000,65463.99000000,66288.88000000,64493.07000000,66225.79000000,9351.12963000,1712116799999,612037005.28664680,397598,4610.52202000,301955359.78613130,0
1712116800000,66225.79000000,66483.87000000,65920.00000000,66135.99000000,4521.80948000,1712131199999,299475066.02516140,237876,2374.51826000,157268609.23351440,0
1712131200000,66135.98000000,66642.36000000,65538.06000000,66059.76000000,6489.92426000,1712145599999,429900629.11007140,320015,3407.06826000,225755858.88806300,0
1712145600000,66059.75000000,66903.63000000,65635.01000000,65836.01000000,7323.44464000,1712159999999,484811569.49372460,382194,3865.20902000,255868712.65871590,0
1712160000000,65836.02000000,66550.00000000,65451.62000000,65784.00000000,6431.99952000,1712174399999,424437370.25455990,580501,3287.54209000,217088843.11408480,0
1712174400000,65784.01000000,66297.40000000,65476.63000000,65963.28000000,5768.91025000,1712188799999,379894955.96576450,253912,3073.72782000,202426147.48544230,0
1712188800000,65963.27000000,66354.83000000,65454.55000000,65620.01000000,3770.13451000,1712203199999,248388755.34963650,246480,1698.64495000,111923182.86866360,0
1712203200000,65620.00000000,66290.32000000,65064.52000000,66091.60000000,4739.31707000,1712217599999,311315439.07444600,252723,2128.34858000,139850273.31731010,0
1712217600000,66091.59000000,66468.99000000,66028.00000000,66353.67000000,3428.64196000,1712231999999,227317837.13168520,269435,1854.99620000,123004050.68342220,0
1712232000000,66353.68000000,67927.69000000,66330.56000000,67647.99000000,10795.29970000,1712246399999,726380841.33438970,435055,5754.58938000,386953521.82436340,0
1712246400000,67648.00000000,69309.91000000,67526.50000000,68500.00000000,11282.70659000,1712260799999,773199848.79062040,482942,5787.56778000,396672470.23244910,0
1712260800000,68500.00000000,68565.54000000,67320.00000000,68487.79000000,7494.38470000,1712275199999,508866728.89160800,314310,3789.17484000,257296453.11195010,0
1712275200000,68487.80000000,68756.67000000,67435.67000000,67863.99000000,5774.35522000,1712289599999,392672294.85670740,299207,2741.43278000,186470001.66270320,0
1712289600000,67864.00000000,68028.00000000,66380.00000000,66930.74000000,5658.20928000,1712303999999,379482601.41317350,301144,2835.89566000,190180376.59317150,0
1712304000000,66930.75000000,67684.26000000,66383.01000000,66478.00000000,5920.73430000,1712318399999,396158331.07818910,354996,2952.97245000,197652081.47328740,0
1712318400000,66478.00000000,68566.66000000,65952.56000000,68190.62000000,11781.15101000,1712332799999,792321168.55998520,492235,6218.04862000,418369891.43237040,0
1712332800000,68190.62000000,68380.00000000,67316.00000000,67412.40000000,6064.18449000,1712347199999,410988211.05278820,278523,2824.76955000,191428377.78526340,0
1712347200000,67412.41000000,67966.67000000,67342.00000000,67820.62000000,2716.59643000,1712361599999,183836328.27516550,175875,1316.86547000,89119493.81579280,0
1712361600000,67820.63000000,68065.20000000,67447.83000000,67788.01000000,3176.77641000,1712375999999,215217137.57467570,172046,1229.10771000,83286480.40350050,0
